Payment Amount,Budget Period,Agency,Payee
1646059.77,2020,Department of Human Services,COMFORT AUTISM CENTER
48806.09,2020,Department of Human Services,COMFORT CARE ASSISTED LIVING LLC
1066772.64,2020,Department of Human Services,COMFORT CARE HEALTH CARE INC
320285.02,2020,Department of Human Services,COMFORT CARE HOMES LLC
282879.81,2020,Department of Human Services,COMFORT CARE NURSING SERVICES
65592.24,2020,Department of Human Services,COMFORT HEALTH CARE
760272.38,2020,Department of Human Services,COMFORT HOME CARE INC
162949.7,2020,Department of Human Services,COMFORT HOME HEALTH CARE
175231.96,2020,Department of Human Services,COMFORT HOME HEALTH CARE SVCS LLC
132505.85,2020,Department of Human Services,COMFORT KEEPERS              W
17230.22,2020,Department of Human Services,COMFORT MEDICAL LLC
4911424.18,2020,Department of Human Services,COMFORT SERVICES LLC
36044.58,2020,Department of Human Services,COMFORT THERAPEUTIC SERVICES LLC
350386.2,2020,Department of Human Services,COMFORTABLE HOME HEALTH CARE LLC
249042.96,2020,Department of Human Services,COMFORTABLE LIVING INC
9514.26,2020,Department of Human Services,COMFREY COMMUNITY HEALTH CARE
2906419.73,2020,Department of Human Services,COMM ACTION PARTNERSHIP OF
3403616.51,2020,Department of Human Services,COMM OPTIONS & RESOURCES
18625.22,2020,Department of Human Services,COMMERCE DEPT UNCLAIMED PROPERTY
7506.5,2020,Department of Human Services,COMMERCIAL ROOFING & SHEET
3217.51,2020,Department of Human Services,COMMON GROUND COMMUNITY SERVICES LLC
116005.13,2020,Department of Human Services,COMMON GROUND RECOVERY
464684.71,2020,Department of Human Services,COMMON GROUND RECOVERY HOUSING INC
100382.3,2020,Department of Human Services,COMMON SENSE SERVICES FOR SENIORS
171620,2020,Department of Human Services,COMMONBOND COMMUNITIES
250116.85,2020,Department of Human Services,COMMONS ON MARICE THE
1214888.48,2020,Department of Human Services,COMMUNITIES OF CARE
311476.27,2020,Department of Human Services,COMMUNITY & HOME BASED SERVICES
2670,2020,Department of Human Services,COMMUNITY ACCESS FOR NEW IMMIGRANTS &
598994.29,2020,Department of Human Services,COMMUNITY ACTION DULUTH
1985249.66,2020,Department of Human Services,COMMUNITY ACTION PARTNERSHIP
738.12,2020,Department of Human Services,COMMUNITY ADDICTION RECOVERY ENTERPRISE
2500,2020,Department of Human Services,COMMUNITY ANTI DRUG COALITIONS
410709.56,2020,Department of Human Services,COMMUNITY ASSISTED LIVING INC
120,2020,Department of Human Services,COMMUNITY BANK OF VERNON CTR
363667.66,2020,Department of Human Services,COMMUNITY BOARDING CARE
15930.79,2020,Department of Human Services,COMMUNITY CARE CLINICS OF MINN
1803338.87,2020,Department of Human Services,COMMUNITY CARE SERVICES LLC
7657.38,2020,Department of Human Services,COMMUNITY CIRCLE PLLC
2515950.98,2020,Department of Human Services,COMMUNITY CONNECTIONS PARTNERSHIP INC
643895.46,2020,Department of Human Services,COMMUNITY DENTAL CARE
376411.88,2020,Department of Human Services,COMMUNITY DENTAL CARE INC
15,2020,Department of Human Services,COMMUNITY DEVELOPMENT BANK
1169510.62,2020,Department of Human Services,COMMUNITY DRUG & ALCOHOL SERVICES INC
5000,2020,Department of Human Services,COMMUNITY FITNESS TODAY INC
123845.72,2020,Department of Human Services,COMMUNITY HEALTH SERVICES INC
540,2020,Department of Human Services,COMMUNITY HEALTH SERVICES LLC
13955.41,2020,Department of Human Services,COMMUNITY HOME HEALTH INC
21161874.1,2020,Department of Human Services,COMMUNITY LIVING OPTIONS INC
1773511.76,2020,Department of Human Services,COMMUNITY MEMORIAL HOME
1487.18,2020,Department of Human Services,COMMUNITY MRI SERVICES LLC
122506.13,2020,Department of Human Services,COMMUNITY OUTREACH COUNSELING PC
140,2020,Department of Human Services,COMMUNITY PARTNERSHIP COLLABORATIVE 2 0
54795.95,2020,Department of Human Services,COMMUNITY RESOURCE CONNECTIONS INC
15000,2020,Department of Human Services,COMMUNITY SCHOOL OF EXCELLENCE
234652.5,2020,Department of Human Services,COMMUNITY SOLUTIONS OF MN INC
45354.09,2020,Department of Human Services,COMMUNITY SUPPORT SYSTEMS INC
544708.65,2020,Department of Human Services,COMMUNITY VISION DEVELOPMENT PROGRAMS
97914,2020,Department of Human Services,COMO PARK LIVING AT HOME BLOCK NURSE PRO
278119.8,2020,Department of Human Services,COMO PHARMACY
4829547.63,2020,Department of Human Services,COMPANION HOUSING PROGRAMS INC
3612922.04,2020,Department of Human Services,COMPANION LINC LLC
713247.52,2020,Department of Human Services,COMPANIONS HOME HEALTH CARE
642841.27,2020,Department of Human Services,COMPAR INC
4076.05,2020,Department of Human Services,COMPASS MINERALS AMERICA INC
19166.48,2020,Department of Human Services,COMPASSION AFTERCARE SERVICES
414435.1,2020,Department of Human Services,COMPASSION HOME HEALTH CARE LLC
470863.79,2020,Department of Human Services,COMPASSION HOUSE
46350,2020,Department of Human Services,COMPASSIONATE ADVOCACY
904050.72,2020,Department of Human Services,COMPASSIONATE CARE HOSPICE
118798.39,2020,Department of Human Services,COMPASSIONATE CARE SERVICES
4849.35,2020,Department of Human Services,COMPASSIONATE COTTAGE
2325.22,2020,Department of Human Services,COMPASSIONATE COUNSELING SERVICES LLC
504990.45,2020,Department of Human Services,COMPASSIONATE HOME CARE
1750459.21,2020,Department of Human Services,COMPASSIONATE HOME CARE LTD
6675,2020,Department of Human Services,COMPASSIONATE NURSES NETWORK LLC
703847.79,2020,Department of Human Services,COMPASSIONCARE SERVICES LLC
716041.45,2020,Department of Human Services,COMPETENT QUALITY CARE
586839.14,2020,Department of Human Services,COMPLETE CARE HOME CARE LLC
1305.86,2020,Department of Human Services,COMPLETE CHIROPRACTIC HEALTH
1315.32,2020,Department of Human Services,COMPLETE EYE CARE OF MEDINA LLC
119.15,2020,Department of Human Services,COMPLETE HOME CARE INC
35,2020,Department of Human Services,COMPLEX CARES LLC
5475.28,2020,Department of Human Services,COMPREHENSIVE HEALTH CLINICS
3167567.2,2020,Department of Human Services,COMPREHENSIVE SERVICES
880135.46,2020,Department of Human Services,COMUNIDADES LATINAS UNIDAS EN SERVICIO
77334.88,2020,Department of Human Services,CONCERNED CARE
1561,2020,Department of Human Services,CONCORD PRINTING
246.03,2020,Department of Human Services,CONCORDE INC
1559195.19,2020,Department of Human Services,CONCORDIA UNIV B
3800,2020,Department of Human Services,CONCRETE PRESSURE LIFTING INC
213663.75,2020,Department of Human Services,CONDUENT STATE HEALTHCARE LLC
245855.08,2020,Department of Human Services,CONFIDENT CARE LLC
39000,2020,Department of Human Services,CONFLICT RESOLUTION CENTER MINNESOTA
56648.67,2020,Department of Human Services,CONNECT AMERICA COM LLC
831665.25,2020,Department of Human Services,CONNECTABILITY OF MN INC
6339709.16,2020,Department of Human Services,CONNECTIONS
2345909.14,2020,Department of Human Services,CONNECTIONS INC
20051.62,2020,Department of Human Services,CONNEXUS ENERGY
3340.08,2020,Department of Human Services,CONNOLLY MATTHEW ROBERT
1681.32,2020,Department of Human Services,CONRAD MEINTS & ASSOC
4743.24,2020,Department of Human Services,CONROY EYE CARE PA
661,2020,Department of Human Services,CONROY EYE CARE PC
24150.7,2020,Department of Human Services,CONSCIOUS HEALING COUNSELING
309.75,2020,Department of Human Services,CONSOLIDATED COMMUNICATIONS INC
128506,2020,Department of Human Services,CONSOLIDATED MANAGEMENT CO
3557.09,2020,Department of Human Services,CONSOLIDATED TELEPHONE COMPANY
494694.45,2020,Department of Human Services,CONSTANT CARE CORPORATION
156880,2020,Department of Human Services,CONSULTANT PHARMACISTS INC
18923.93,2020,Department of Human Services,CONSULTING PSYCHOLOGISTS ASSOC
416549,2020,Department of Human Services,CONSULTING RADIOLOGISTS LTD
112132904.05,2020,Department of Human Services,CONSUMER CHOICE INC
2110.5,2020,Department of Human Services,CONSUMER DATA INDUSTRY ASSOC
50190097.24,2020,Department of Human Services,CONSUMER DIRECTIONS INC
120033.22,2020,Department of Human Services,CONTINUUM CARE CENTER
31354.96,2020,Department of Human Services,CONVENIENCE HOME HEALTH CARE AIDE INC
502678.5,2020,Department of Human Services,CONVENIENT HOME HEALTH CARE LLC
7600,2020,Department of Human Services,CONVERUS INC
31613.84,2020,Department of Human Services,COOK CITY OF                 T
3107799.18,2020,Department of Human Services,COOK COMMUNITY HOSPITAL
1439346.55,2020,Department of Human Services,COOK COUNTY OF
5781.64,2020,Department of Human Services,COOK COUNTY WILDERNESS OUTPATIENT
26754.96,2020,Department of Human Services,COOK KELLY LS LICSW
1541.62,2020,Department of Human Services,COOKS DIRECT
287277,2020,Department of Human Services,COOLSOFT LLC
2314.1,2020,Department of Human Services,COON RAPIDS CITY OF
641068.59,2020,Department of Human Services,COON RAPIDS CLINIC EYE SERVICES
96030.08,2020,Department of Human Services,COON RAPIDS DIALYSIS UNIT
665,2020,Department of Human Services,COOP CREDIT UNION MONTEVIDEO
365816.76,2020,Department of Human Services,COOPER LAW LLC
313592.48,2020,Department of Human Services,COORDINATED CONSUMER SERIVCES LLC
138465.92,2020,Department of Human Services,COPY-RIGHT LLC
1431150.31,2020,Department of Human Services,CORAM HEALTHCARE
150,2020,Department of Human Services,CORCORAN CITY OF
68549.32,2020,Department of Human Services,CORDANT HEALTH SOLUTIONS
19801.29,2020,Department of Human Services,CORE BTS INC
584510.54,2020,Department of Human Services,CORE HEALTH CARE LLC
95873.21,2020,Department of Human Services,CORE MARK LLC
232823.77,2020,Department of Human Services,CORE PROFESSIONAL SERVICES PA
513.78,2020,Department of Human Services,CORE PSYCHOTHERAPY LLC
85.83,2020,Department of Human Services,COREMARK METALS
8.4,2020,Department of Human Services,CORNEA & CONTACT LENS INST
103156.24,2020,Department of Human Services,CORNELIA COTTAGES NEW RICHLAND
340357.22,2020,Department of Human Services,CORNER MEDICAL LLC           B
11667.57,2020,Department of Human Services,CORNER MEDICAL LLC           N
7532.04,2020,Department of Human Services,CORNER MEDICAL LLC           O
170569.67,2020,Department of Human Services,CORNER MEDICAL LLC           R
105000,2020,Department of Human Services,CORNERHOUSE INTERAGENCY CHILD
40127.82,2020,Department of Human Services,CORNERSTONE ADVOCACY SERVICE
466239.87,2020,Department of Human Services,CORNERSTONE CARE LLC
34159.92,2020,Department of Human Services,CORNERSTONE HOME HEALTH CARE INC
1222.9,2020,Department of Human Services,CORNERSTONE MONTESSORI
2605305.53,2020,Department of Human Services,CORNERSTONE NURSING & REHAB CENTER INC
77144.37,2020,Department of Human Services,CORNERSTONE RESIDENCE OF BAGLEY
336568.26,2020,Department of Human Services,CORNERSTONE RESIDENCE OF FOSSTON
181927.92,2020,Department of Human Services,CORNERSTONE RESIDENCE OF KELLIHER
341473.9,2020,Department of Human Services,CORNERSTONE RESIDENCE SENIOR CARE
15,2020,Department of Human Services,CORNERSTONE STATE BANK
1874895.79,2020,Department of Human Services,CORNERSTONE VILLA
122878.96,2020,Department of Human Services,CORRECTIONS DEPT
4581,2020,Department of Human Services,CORTESE PATRICIA L
90510.4,2020,Department of Human Services,CORVAL CONSTRUCTORS INC
12.5,2020,Department of Human Services,CORWIN DANIELLE
425,2020,Department of Human Services,COSGROVE GREGORY M
4575074.74,2020,Department of Human Services,COSMOPOLITAN & ASSOC INC
4422.78,2020,Department of Human Services,COSMOS CITY OF               T
17286.19,2020,Department of Human Services,COTEAU DES PRAIRIES HOSPITAL
59788.81,2020,Department of Human Services,COTTAGE GROVE CITY OF        T
349254.09,2020,Department of Human Services,COTTAGE GROVE WP II LLC
112863.77,2020,Department of Human Services,COTTAGE GROVE WP LLC
4979.52,2020,Department of Human Services,COTTONWOOD CITY OF
45,2020,Department of Human Services,COTTONWOOD COUNTY
193,2020,Department of Human Services,COTTONWOOD COUNTY RECORDER
12847.82,2020,Department of Human Services,COUNSELING & ASSESSMENT CENTER
63.86,2020,Department of Human Services,COUNSELING CARE
2179.21,2020,Department of Human Services,COUNSELING CENTER
20085.13,2020,Department of Human Services,COUNSELING PSYCHOLOGISTS OF WOODBURY PA
2572.03,2020,Department of Human Services,COUNSELING RESOURCE CENTER
300.26,2020,Department of Human Services,COUNSELING SERVICES OF BEMIDJI
1467603.08,2020,Department of Human Services,COUNSELING SERVICES OF SOUTHERN MN INC
167636.73,2020,Department of Human Services,COUNTER POINT RECOVERY
38136.6,2020,Department of Human Services,COUNTRY COMFORT ELDERCARE
416.88,2020,Department of Human Services,COUNTRY INN & SUITES FERGUS FALLS
410.31,2020,Department of Human Services,COUNTRY INN & SUITES MANKATO
315017.03,2020,Department of Human Services,COUNTRY LANE HOMES GULL RIVER
409822.44,2020,Department of Human Services,COUNTRY LANE HOMES POPLAR DR LLC
774123.3,2020,Department of Human Services,COUNTRY LIVING MGMT CO
4948672.56,2020,Department of Human Services,COUNTRY MANOR CAMPUS LLC     H
11058.51,2020,Department of Human Services,COUNTRY MANOR NURSING HOME
13656.97,2020,Department of Human Services,COUNTRY MEADOWS OF MILACA INC
1602.63,2020,Department of Human Services,COUNTRY PROPANE INC
43760.1,2020,Department of Human Services,COUNTRYSIDE CATERED SENIOR LIVING
426345.4,2020,Department of Human Services,COUNTRYSIDE PUBLIC HEALTH SERVICE
1758.46,2020,Department of Human Services,COUNTY EMERGENCY MED SERVICES
170487.02,2020,Department of Human Services,COURAGE HOME CARE INC
259217.44,2020,Department of Human Services,COURTESY CARE LIVING
720,2020,Department of Human Services,COUSINS CONSTRUCTION
109852.61,2020,Department of Human Services,COVENTRY SENIOR LIVING
7022.28,2020,Department of Human Services,COVERALL OF TWIN CITIES
322056.03,2020,Department of Human Services,COVESIDE LLC
197844.8,2020,Department of Human Services,COX CONSTRUCTION INC
6882.42,2020,Department of Human Services,COYOTE MOON GRILLE
19340,2020,Department of Human Services,COZY CARE ADULT LIVING
445.52,2020,Department of Human Services,CPM SURGERY CENTER
1310.35,2020,Department of Human Services,CPRIME
995,2020,Department of Human Services,CPRIME INC
15596.29,2020,Department of Human Services,CRAFTMASTER HARDWARE
4358.69,2020,Department of Human Services,CRAFTMASTER HARDWARE LLC
9324.5,2020,Department of Human Services,CRAGUNS CONFERENCE & GOLF
350207.43,2020,Department of Human Services,CRAWFORD HOUSE LLC
47348.11,2020,Department of Human Services,CRAWFORD SENIOR CARE INC
9750,2020,Department of Human Services,CREATION IN COMMON
6199803.03,2020,Department of Human Services,CREATIVE CARE RESOURCES INC
809014.1,2020,Department of Human Services,CREATIVE HOME OPTIONS INC
2287.5,2020,Department of Human Services,CREATIVE KIDS ACADEMY
5059.34,2020,Department of Human Services,CREATIVE PSYCHOPHARMACOLOGY
37151.99,2020,Department of Human Services,CREATIVE SOLUTIONS COUNSELING 4 KIDS
3074.5,2020,Department of Human Services,CREEKSIDE DISTRIBUTING LLC
234930,2020,Department of Human Services,CRESCENT COVE
2036522.23,2020,Department of Human Services,CREST SERVICES
5896758.28,2020,Department of Human Services,CREST VIEW LUTHERAN HOME
857328,2020,Department of Human Services,CREST VIEW ON 42ND
680.04,2020,Department of Human Services,CRIM DERRICK E
271788.71,2020,Department of Human Services,CRISIS
49000,2020,Department of Human Services,CRISIS TEXT LINE
984378.23,2020,Department of Human Services,CRIST HOMES LLC
40388.11,2020,Department of Human Services,CRITICAL SIGNAL TECHNOLOGIES
28350,2020,Department of Human Services,CROAT KENNETH I
1185.19,2020,Department of Human Services,CROMWELL VOLUNTEER FIRE DEPT
216694.69,2020,Department of Human Services,CRONIN HOMES INC
8647.69,2020,Department of Human Services,CROOKSTON EYE CLINIC
11570.11,2020,Department of Human Services,CROOKSTON HOME DELIVERED MEALS
158.8,2020,Department of Human Services,CROOKSTON NATL BANK
450,2020,Department of Human Services,CROSBY & SONS CONSTRUCTION
768,2020,Department of Human Services,CROSS COUNTRY UNIVERSITY
106562.79,2020,Department of Human Services,CROSS CULTURAL CARE CTR
1358362.12,2020,Department of Human Services,CROSS CULTURAL HOMECARE INC
